author,review,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,timestamp_created,timestamp_updated,cleaned_review,sentiment
76561199506848129,not that bad,True,1,0,0.5,0,1759636412,1759636412,not that bad,Negative
76561198981495010,ubislop my beloved,True,0,0,0.5,0,1759635939,1759635939,ubislop my beloved,Positive
76561198970623107,"A very beautiful game to look at and play. The game is STACKED with stuff to do. I am not one to usually roam around and do side quests but this game kept pulling me to it. After my first play thru I got almost a solid 40 hours and there is still much more to do that I did not complete. This was the assassins creed game I have been waiting for a very long time and I think, anyone will enjoy ac fan or not.",True,2,0,0.4979253411293029,0,1759632482,1759632482,a very beautiful game to look at and play the game is stacked with stuff to do i am not one to usually roam around and do side quests but this game kept pulling me to it after my first play thru i got almost a solid 40 hours and there is still much more to do that i did not complete this was the assassins creed game i have been waiting for a very long time and i think anyone will enjoy ac fan or not,Neutral
76561198357754782,"Claims the game is running on a HDD instead of realizing its on an M.2 NVMe drive, then just crashes after confirming that popup. Haven't gotten further than the intro animation yet. Switching between different Proton branches and versions didn't help either. Running on Linux Mint 22.2. Looking at ProtonDB, this is a known issue",False,5,0,0.4833533763885498,0,1759630638,1759639112,claims the game is running on a hdd instead of realizing its on an m2 nvme drive then just crashes after confirming that popup havent gotten further than the intro animation yet switching between different proton branches and versions didnt help either running on linux mint 222 looking at protondb this is a known issue,Negative
76561199133821785,"Huge revenge arc, naoe just going on a massive killing spree, based",True,1,0,0.4986781775951385,0,1759630255,1759630255,huge revenge arc naoe just going on a massive killing spree based,Positive
76561198053273731,"Nevermind the bad reviews, try the game, it is AMAZING


",True,3,1,0.5380496382713317,0,1759628486,1759628486,nevermind the bad reviews try the game it is amazing,Negative
76561198974557888,its nice,True,1,0,0.4948080778121948,0,1759625217,1759625217,its nice,Positive
76561198354821554,I buy the game the Digital Deluxe Edition & i try to open the game & play they ask me to but the CD key or activation Code on UBISOFT CONNECT can any one please help me on this i cant open the game & i don't know from  where i can get this key or code??,True,1,1,0.4748201668262481,1,1759624837,1759624865,i buy the game the digital deluxe edition i try to open the game play they ask me to but the cd key or activation code on ubisoft connect can any one please help me on this i cant open the game i dont know from where i can get this key or code,Neutral
76561198345320477,nr1 thefuk,True,0,1,0.4761904776096343,0,1759621159,1759621159,nr1 thefuk,Neutral
76561198304555915,"Too long loading times, i dont know if the downloaded mod fixes things as the load time with having HDD is 30 mins :( cant even play the game",False,1,0,0.4263761341571807,0,1759619966,1759619966,too long loading times i dont know if the downloaded mod fixes things as the load time with having hdd is 30 mins cant even play the game,Neutral
76561198350446480,Ghost of Tsushima but there is parkour. Story is real good so far. Combat fun.,True,0,1,0.4761904776096343,0,1759619878,1759619878,ghost of tsushima but there is parkour story is real good so far combat fun,Positive
76561198068565979,Boring and corridor-like,False,1,0,0.50519198179245,0,1759617842,1759617842,boring and corridorlike,Negative
76561198144662736,Fun,True,0,0,0.4948080778121948,0,1759613632,1759613632,fun,Positive
76561198152820778,i wish i could refund this now and get Ghost of Tsushima,False,3,2,0.544756531715393,0,1759610782,1759610782,i wish i could refund this now and get ghost of tsushima,Neutral
76561199474793456,I don”t know why people hate this game....for me i really enjoy playing and everything is nice and good looking. This game is good honest...,True,1,1,0.5172414183616638,0,1759609940,1760288777,i dont know why people hate this gamefor me i really enjoy playing and everything is nice and good looking this game is good honest,Positive
76561198168462504,"Pretty fun, I enjoyed it a hell of a lot more than Valhalla. The combat can get repetitive though, since there's like 4 enemy types and all the bosses are more or less just HP sponges. The split between Yasuke and Naoe is a really cool idea and lets you experiment with both playstyles freely. There's also a decent variety of weapons. Graphics and atmosphere are very good too. Tbh though I have absolutely 0 desire to keep playing after killing the main set of goons. Get it on sale.",True,0,1,0.5,0,1759608966,1759608966,pretty fun i enjoyed it a hell of a lot more than valhalla the combat can get repetitive though since theres like 4 enemy types and all the bosses are more or less just hp sponges the split between yasuke and naoe is a really cool idea and lets you experiment with both playstyles freely theres also a decent variety of weapons graphics and atmosphere are very good too tbh though i have absolutely 0 desire to keep playing after killing the main set of goons get it on sale,Positive
76561198849617433,"1- Fire whoever designed the level for the Kowaki boss.
2- Why are Tomeji's men disappearing and teleporting 2 kilometers away from me when I've already found them?
3- There's a skinning bug with the chests that came with the DLC.
4- You don't need to trap the path by placing shinobi at every step.

You are officially making Naoe out to be an idiot. Even though she knows that the woman is a trapper, she is luring us into a trap and making us feel so stupid.

In short, play the game but don't play the DLC.",False,1,0,0.5238095521926879,0,1759606359,1759606639,1 fire whoever designed the level for the kowaki boss 2 why are tomejis men disappearing and teleporting 2 kilometers away from me when ive already found them 3 theres a skinning bug with the chests that came with the dlc 4 you dont need to trap the path by placing shinobi at every step you are officially making naoe out to be an idiot even though she knows that the woman is a trapper she is luring us into a trap and making us feel so stupid in short play the game but dont play the dlc,Negative
76561198965164647,"I haven't had this much fun since the Ezio Trilogy. I really love the Japanese culture as well the Samurai, and anything that came up from watching animes. I really love this game.",True,0,0,0.4989289343357086,0,1759602859,1759602921,i havent had this much fun since the ezio trilogy i really love the japanese culture as well the samurai and anything that came up from watching animes i really love this game,Positive
76561198151387282,good,True,0,0,0.4989289343357086,0,1759598880,1759598880,good,Positive
76561198346261288,"I over all thought this was a solid title to add to the franchise, though its still kind of cookie cutter Assassins Creed, it has elements to it the make it feel unique. I generally like the characters and their development. combat is pretty solid, not like Brotherhood which I loved that combat style. I like that you can constantly earn new cosmetics, they did finally add New game +.",True,0,0,0.4989289343357086,0,1759598157,1759598157,i over all thought this was a solid title to add to the franchise though its still kind of cookie cutter assassins creed it has elements to it the make it feel unique i generally like the characters and their development combat is pretty solid not like brotherhood which i loved that combat style i like that you can constantly earn new cosmetics they did finally add new game,Positive
76561198806621895,The Samurai/Ninja game we have all been waiting for. it would be a lot better if the gore was more responsive and if more bandits were on the roads and more npc feels kinda ghosty not seeing many npc if you know what im saying,True,0,0,0.4989289343357086,0,1759591060,1759591060,the samuraininja game we have all been waiting for it would be a lot better if the gore was more responsive and if more bandits were on the roads and more npc feels kinda ghosty not seeing many npc if you know what im saying,Positive
76561198286373746,N word was not an issue,True,1,0,0.5236462950706481,0,1759590543,1759590543,n word was not an issue,Neutral
76561198117216323,its a good game but odyssey is better,True,0,0,0.5,0,1759589824,1759589824,its a good game but odyssey is better,Positive
76561198151799851,This game is incredible looking and the gameplay is fun. I hope future Assasin Creed games can continue to hit on this level of quality,True,0,0,0.4411833882331848,0,1759588238,1759588238,this game is incredible looking and the gameplay is fun i hope future assasin creed games can continue to hit on this level of quality,Positive
76561198003431793,"Assassin’s Creed Shadows – Review (4/10)
The game looks amazing visually, with impressive graphics and beautiful detail. Unfortunately, that’s where the praise ends. The game feels badly optimized and needs serious tuning from the developers. The open world doesn’t feel truly open, and the story is a complete mess — this is not how you write a coherent game narrative.

Gameplay mechanics feel heavy and sluggish. Naoe is by far the most fun and fluid character to play, while Yasuke feels completely out of place in the setting. Overall, Assassin’s Creed Shadows is a beautiful disappointment — great visuals, but poor execution.

Rating: 4/10",False,6,0,0.5622278451919555,0,1759586024,1759586024,assassins creed shadows review 410 the game looks amazing visually with impressive graphics and beautiful detail unfortunately thats where the praise ends the game feels badly optimized and needs serious tuning from the developers the open world doesnt feel truly open and the story is a complete mess this is not how you write a coherent game narrative gameplay mechanics feel heavy and sluggish naoe is by far the most fun and fluid character to play while yasuke feels completely out of place in the setting overall assassins creed shadows is a beautiful disappointment great visuals but poor execution rating 410,Neutral
76561198911351561,"I Decided to Revise my review after playining for nearly 50 hours...... 
So 1st heres the BAD BUGS i found and HOW TO FIX THEM!

Bug#1- CONTROLLER DISCONNECTING  during Gameplay and switching to keyboard and mouse!

FIX-  Goto the ""GAMEPLAY"" Tab and change input to HYBRID! [It did this 3 times to me in 50 hours]

Bug#2-STUTTERING!!!! Ya i found a FIX!

FIX 1-If your using an XBOX SERIES CONTROLLER... UPDATE IT! i hadnt updated mine in probably 6 months dont know why it matters but when i updated it FIXED THE STUTTERING COMPLETELY! 

FIX 2- IF you have AVOWED installed! and its still stuttering... uninstall AVOWED! again this worked instantly! Long Story but these were the 2 causes i found!

NOW! After playing mostly Bug Free for around 40 hours minus the random controller disconnect roughly after 10-15 hours... 3 times in total... ANNOYING! But didnt really ruin the game...
SO! I'm Changing my Review to THUMBS UP! Cause after solving the bugs i was able to play ASSASSINS CREED SHADOWS @ 4K MAX EVERYTHING ! + RAY TRACING AND HAIR! with only DLSS 4 Quality+ FG
at a SILKY SMOOTH 48-60 FPS! But i prefer 60 LOCKED! So i dropped to 1440p 
I'm running a Ryzen 7 (3700x),32gb ddr4 ram [3200mhz], 7tb storage samsung ssd's annnnnnd a RTX 3060 12gb! Sooooooo yeah when its running good this is one of the BEST Games i played this Year! 9/10",True,0,0,0.4516129195690155,1,1759576369,1760021014,i decided to revise my review after playining for nearly 50 hours so 1st heres the bad bugs i found and how to fix them bug1 controller disconnecting during gameplay and switching to keyboard and mouse fix goto the gameplay tab and change input to hybrid it did this 3 times to me in 50 hours bug2stuttering ya i found a fix fix 1if your using an xbox series controller update it i hadnt updated mine in probably 6 months dont know why it matters but when i updated it fixed the stuttering completely fix 2 if you have avowed installed and its still stuttering uninstall avowed again this worked instantly long story but these were the 2 causes i found now after playing mostly bug free for around 40 hours minus the random controller disconnect roughly after 1015 hours 3 times in total annoying but didnt really ruin the game so im changing my review to thumbs up cause after solving the bugs i was able to play assassins creed shadows 4k max everything ray tracing and hair with only dlss 4 quality fg at a silky smooth 4860 fps but i prefer 60 locked so i dropped to 1440p im running a ryzen 7 3700x32gb ddr4 ram 3200mhz 7tb storage samsung ssds annnnnnd a rtx 3060 12gb sooooooo yeah when its running good this is one of the best games i played this year 910,Neutral
76561199046273995,This is the best generation of Assassin's Creed!,True,1,0,0.4782608747482299,0,1759575079,1759575079,this is the best generation of assassins creed,Positive
76561198008762888,lol It was wise to buy this game when it is on sale,True,1,0,0.5185185670852661,0,1759567683,1759567683,lol it was wise to buy this game when it is on sale,Positive
76561199518090351,"So bad 
RTX4090 
13700K 
But unable to start the game normally",False,2,2,0.5,0,1759559210,1759559210,so bad rtx4090 13700k but unable to start the game normally,Negative
76561198046376244,"Assassin’s Creed Shadows is a game that’s both impressive and frustrating. The world is beautiful and the stealth gameplay can be satisfying, but the main character is irritating enough to make the story hard to care about, swinging between brooding melodrama and awkward jokes. Navigating the map is a chore, with cluttered markers, awkward terrain, and too much backtracking for simple objectives. Combat still feels floaty and repetitive, the enemy AI is inconsistent, the gear system adds little depth, and performance often stutters in busy areas. It’s worth trying if you’re a big Assassin’s Creed fan or desperate for a Japan setting, but otherwise it’s hard to recommend at full price. 6.5/10",False,7,0,0.5668912529945374,0,1759551266,1759551266,assassins creed shadows is a game thats both impressive and frustrating the world is beautiful and the stealth gameplay can be satisfying but the main character is irritating enough to make the story hard to care about swinging between brooding melodrama and awkward jokes navigating the map is a chore with cluttered markers awkward terrain and too much backtracking for simple objectives combat still feels floaty and repetitive the enemy ai is inconsistent the gear system adds little depth and performance often stutters in busy areas its worth trying if youre a big assassins creed fan or desperate for a japan setting but otherwise its hard to recommend at full price 6510,Neutral
76561198395580575,"Didn't listen to the hate this game was getting back before its reveal. Bought it on my own accord, all i got to say is this game is so boringggg! And what is with the souls like combat? the story is boring, the gameplay is clunky and so out of date. the combat is so bland it puts me to sleep. I'm done with ubisoft, they make enough money to produce triple A titles yet make the cheapest thing they can spit out.",False,3,1,0.5064665079116821,0,1759549352,1759549352,didnt listen to the hate this game was getting back before its reveal bought it on my own accord all i got to say is this game is so boringggg and what is with the souls like combat the story is boring the gameplay is clunky and so out of date the combat is so bland it puts me to sleep im done with ubisoft they make enough money to produce triple a titles yet make the cheapest thing they can spit out,Negative
76561198138627895,Wonderful,True,0,0,0.4799999892711639,0,1759541378,1759541378,wonderful,Positive
76561198014627980,"overall good game. gameplay has enough depth to be interesting. the world looks amazing. sound track is good. 

the bad: leveling system is nothing special. the story is boring. feels too long.  side quest are more boring. i'd recommend if you're into ubisoft open word games",True,0,0,0.4799999892711639,0,1759541196,1759541196,overall good game gameplay has enough depth to be interesting the world looks amazing sound track is good the bad leveling system is nothing special the story is boring feels too long side quest are more boring id recommend if youre into ubisoft open word games,Neutral
76561198305158975,"Buggy mess, constant loading. To be clear, my computer is very good and the game does not come close to half my performance especially since i tried to play with the performance settings but it still loads constantly and takes forever especially in cutscenes for some reason. subtitles dont show up in time often and some text stays permanently on screen untill you restart the game. it is rather beautifull though and i belive the problems can be fixed later. 

I would reccomend buing it if there is a good sale at the moment and pray ubisoft fix one of their games for once.",False,1,0,0.4741379022598266,0,1759540421,1759540421,buggy mess constant loading to be clear my computer is very good and the game does not come close to half my performance especially since i tried to play with the performance settings but it still loads constantly and takes forever especially in cutscenes for some reason subtitles dont show up in time often and some text stays permanently on screen untill you restart the game it is rather beautifull though and i belive the problems can be fixed later i would reccomend buing it if there is a good sale at the moment and pray ubisoft fix one of their games for once,Neutral
76561198272030038,"We wait so many years for a game dedicated to Japan and one of the most prominent characters isn't Japanese. It's like making a game based in America and the main character is Chinese. I dont know how stupid a company has to be to do something like this. I guess they had to do their due diligence and appeal to the stupid masses and make a game based on a character that has no information about him. If you want a game that actually cares about the culture of Japan, try Ghost of Tsushima. If you didn't already think ubisoft was the worst company, now you do.",False,6,1,0.423027217388153,0,1759540326,1759540326,we wait so many years for a game dedicated to japan and one of the most prominent characters isnt japanese its like making a game based in america and the main character is chinese i dont know how stupid a company has to be to do something like this i guess they had to do their due diligence and appeal to the stupid masses and make a game based on a character that has no information about him if you want a game that actually cares about the culture of japan try ghost of tsushima if you didnt already think ubisoft was the worst company now you do,Negative
76561198133756454,beri noice,True,0,1,0.5,0,1759537282,1759537282,beri noice,Neutral
76561199002268205,i like being naked at this game with naoe,True,1,1,0.5007824897766113,0,1759524656,1759524656,i like being naked at this game with naoe,Negative
76561199547765197,yasuke make no fun at all! Waste of time,False,6,0,0.5303605198860168,1,1759521433,1759521433,yasuke make no fun at all waste of time,Negative
76561198081593432,"Very fun and full of things to do, it's nice to have two different story lines intertwine. Absolutely gorgeous world, but I don't think it beats Odyssey's world but could also be personal preference. Don't rush the game or you get burned out!! I decided to try it with this game and have been having such a great time! (still long way to go!)",True,0,0,0.5,0,1759518204,1759518204,very fun and full of things to do its nice to have two different story lines intertwine absolutely gorgeous world but i dont think it beats odysseys world but could also be personal preference dont rush the game or you get burned out i decided to try it with this game and have been having such a great time still long way to go,Positive
76561198008930682,"Great rendering of people and places - with a complex story line to keep things interesting. This game is beautiful, IMO.",True,1,0,0.5142857432365417,0,1759516337,1759516337,great rendering of people and places with a complex story line to keep things interesting this game is beautiful imo,Positive
76561198065491896,Naoe Simp,True,0,0,0.4950494766235351,0,1759507565,1759507565,naoe simp,Neutral
76561198092293313,"The story is incredibly gripping, telling a complex and emotional tale. You'll experience an epic adventure from two distinct perspectives: as the stealthy Shinobi Naoe and the powerful Samurai Yasuke. Their deep, emotional journey is beautifully told, making their choices feel truly significant.
The Japanese setting is stunning and spectacular - from the vibrant cherry blossoms to the massive, historic castles. It's a beautiful open world that truly begs to be explored.
Furthermore, the game's focus on true stealth and light manipulation for Naoe feels like a fantastic, refreshing evolution of classic AC gameplay. The latest updates have been excellent, with marked differences and great improvements noticeable since the game's initial release.
This is a massive, memorable game that successfully balances new ideas with a deep reverence for the series' history. A masterpiece and can't wait for more content!",True,0,0,0.4716981053352355,0,1759499862,1759499862,the story is incredibly gripping telling a complex and emotional tale youll experience an epic adventure from two distinct perspectives as the stealthy shinobi naoe and the powerful samurai yasuke their deep emotional journey is beautifully told making their choices feel truly significant the japanese setting is stunning and spectacular from the vibrant cherry blossoms to the massive historic castles its a beautiful open world that truly begs to be explored furthermore the games focus on true stealth and light manipulation for naoe feels like a fantastic refreshing evolution of classic ac gameplay the latest updates have been excellent with marked differences and great improvements noticeable since the games initial release this is a massive memorable game that successfully balances new ideas with a deep reverence for the series history a masterpiece and cant wait for more content,Positive
76561198355341977,SO GOOD,True,0,0,0.5,0,1759497256,1759497256,so good,Positive
76561198034939956,***,True,0,0,0.5,0,1759495456,1759495456,,Neutral
76561198858547364,"You know know how, when you go back to replay Black Flag for the 98th time because it's one of the greatest games ever made and, you realize the controls are a little clunky? But it's ok because the game is so old and the next thing you do is wonder: why on Earth would a giant, corporate game dev not only remaster and rework this masterpiece but also create a sequel?

AC Shadows controls are clunkier than Black Flag. In this day and age how is that even possible? You know that 8-direction instead of ANY fluid direction movement? It's like this was made for a Commodore 64. Survival games created by 1-person devs have better, more fluid motion than this horrifying pile of steaming, lifeless garbage.

Shadows is 3rd person but you can't see your character in tight situations or even some camera angles? My head hurts. My eyeballs are on fire. But alas, I can rest my eyeballs during the 3,000 hrs of cinematic cut-scene hoo haw. Leave the cinema to Hollywood. We watch MOVIES. We PLAY video games. In between cut scenes I... press R1 a lot? 

The Japanese speak English but the Portuguese speak... Portuguese? I hold L2 to put a little triangle above a couple of NPC heads but I can hold R3 to see NPCs through solid objects?",False,13,0,0.5760029554367065,0,1759487778,1759487778,you know know how when you go back to replay black flag for the 98th time because its one of the greatest games ever made and you realize the controls are a little clunky but its ok because the game is so old and the next thing you do is wonder why on earth would a giant corporate game dev not only remaster and rework this masterpiece but also create a sequel ac shadows controls are clunkier than black flag in this day and age how is that even possible you know that 8direction instead of any fluid direction movement its like this was made for a commodore 64 survival games created by 1person devs have better more fluid motion than this horrifying pile of steaming lifeless garbage shadows is 3rd person but you cant see your character in tight situations or even some camera angles my head hurts my eyeballs are on fire but alas i can rest my eyeballs during the 3000 hrs of cinematic cutscene hoo haw leave the cinema to hollywood we watch movies we play video games in between cut scenes i press r1 a lot the japanese speak english but the portuguese speak portuguese i hold l2 to put a little triangle above a couple of npc heads but i can hold r3 to see npcs through solid objects,Neutral
76561198313261947,"good game, better than the last assassins",True,0,0,0.5,0,1759487425,1759487425,good game better than the last assassins,Positive
76561199851989700,Its fun,True,1,0,0.5,0,1759487250,1759487250,its fun,Positive
76561198099048639,an amazing game.,True,2,0,0.5126354098320007,0,1759486914,1759486914,an amazing game,Positive
76561198110166821,"STORY YANG BAGUS, GAMEPLAY DAN SISTEM CUACA NYA JUGA MENARIK, DUNIA NYA LUAS, HANYA SAJA MISI SIDE QUEST NYA KURANG MENARIK TERLALU CEPAT BOSAN. NEXT TIME BUAT ASSASSINS CREED BERIKUTNYA BISA LEBIH HIDUP LAGI GAME NYA SEPERTI READ DEAD REDEMPTION 2.",True,0,0,0.4761904776096343,0,1759476666,1759476666,story yang bagus gameplay dan sistem cuaca nya juga menarik dunia nya luas hanya saja misi side quest nya kurang menarik terlalu cepat bosan next time buat assassins creed berikutnya bisa lebih hidup lagi game nya seperti read dead redemption 2,Negative
76561198195928855,"if you want to play a samurai game go play Ghost of Tsushima, this 2 character spilt gameplay style sucks..",False,5,0,0.4974811077117919,0,1759471603,1759471603,if you want to play a samurai game go play ghost of tsushima this 2 character spilt gameplay style sucks,Negative
76561199028089280,"Assassin Creed Shadows is a solid 7/10 game for me. The game is still in the RPG fashion games compared to the older assassin creed titles. I enjoyed the gameplay with the newer stealth mechanics, while the story was only ok. Act 1 and Act 3 is where the best parts are which is good except for the majority of the game being Act 2 which was boring and long. 

Overall I enjoyed gameplay especially the stealth where it is vastly improved over Valhalla's system. The new prone and shadows mechanic makes stealth more engaging and fun, although it's a shame that they didn't add social stealth into the game. Combat is around the same as the other rpgs with minimal changes to it. Parkour is the part of the gameplay where I'm most let down on as there's still no depth to it. You are still using the same system from the other rpg's. 

Storywise AC Shadows does start with a interesting ACT 1 which hooked me until ACT 2. The devs opted to use a open target board where you choose which target to go after, this in turn makes the characters unable to grow as each target can be taken out at anytime in the story. ACT 3 and the Epilogue does pick up the pace once more and gets interesting but I feel like the ending is underwhelming and only serves to set up the dlc. Voice acting is also one of the thing I think the game fails to deliver as the English VA is worse this time around, I opted for the Immersive Mode which has Japanese and Portuguese VA which was way better.",True,0,0,0.4699460268020629,0,1759455452,1759455452,assassin creed shadows is a solid 710 game for me the game is still in the rpg fashion games compared to the older assassin creed titles i enjoyed the gameplay with the newer stealth mechanics while the story was only ok act 1 and act 3 is where the best parts are which is good except for the majority of the game being act 2 which was boring and long overall i enjoyed gameplay especially the stealth where it is vastly improved over valhallas system the new prone and shadows mechanic makes stealth more engaging and fun although its a shame that they didnt add social stealth into the game combat is around the same as the other rpgs with minimal changes to it parkour is the part of the gameplay where im most let down on as theres still no depth to it you are still using the same system from the other rpgs storywise ac shadows does start with a interesting act 1 which hooked me until act 2 the devs opted to use a open target board where you choose which target to go after this in turn makes the characters unable to grow as each target can be taken out at anytime in the story act 3 and the epilogue does pick up the pace once more and gets interesting but i feel like the ending is underwhelming and only serves to set up the dlc voice acting is also one of the thing i think the game fails to deliver as the english va is worse this time around i opted for the immersive mode which has japanese and portuguese va which was way better,Neutral
76561198798811721,"Fuck DEI. There was no black samurai in Japanese history. Fuck Ubisoft , you faked the history for the ideology of far left",False,1,1,0.2773844003677368,0,1759455100,1759455100,fuck dei there was no black samurai in japanese history fuck ubisoft you faked the history for the ideology of far left,Negative
76561198396881549,"The game crashed my PC twice within the first 2 hours of playing. I tried messing around with the settings to see if it would run better on lower graphics settings (I have a decent PC so there really shouldn't be any issues). I played for another hour or so without problems, so I though I had ""fixed"" the problem. Then my PC crashed again. Mind you, the game is crashing my entire PC, it's not just the game itself crashing. So I contacted Steam to get a refund seeing as though the game is basically unplayable. I was then informed that I had exceeded the 2 hour limit to qualify for a refund...wow. So now I'm out $45. Because I'm a good little consumerist sucker, I decided to try to play the game, knowing my PC would restart every couple hours or so (which it did, probably not good for my PC). 16 hours of mental anguish later, my PC has crashed at least 7 times. I'm now stuck at a cut scene that crashes my PC every time. Who knows, maybe I'll be in the mood for some more abuse from Ubisoft and give the cut scene another go... Just absolutely pathetic, what big studios expect their customers to put up with. Does anyone even release finished games anymore? And I almost forgot to mention that the game play is mediocre at best. The last AC I played was Valhalla, which was fine. This game feels like a re-skin, with worse game play mechanics. And why is the forest so dense? Like I can't see anything... oh wow the map is so big.... this is gonna be so great exploring all these trees... oh look another castle that looks exactly the same as all the others... 

Anyway, save your money. Don't reward Ubisoft for this garbage. And Steam, maybe change your return policy so I don't waste money on a game that is literally broken.

Thanks for reading my Ted Talk... God Bless",False,3,0,0.5046594142913818,0,1759452682,1759452682,the game crashed my pc twice within the first 2 hours of playing i tried messing around with the settings to see if it would run better on lower graphics settings i have a decent pc so there really shouldnt be any issues i played for another hour or so without problems so i though i had fixed the problem then my pc crashed again mind you the game is crashing my entire pc its not just the game itself crashing so i contacted steam to get a refund seeing as though the game is basically unplayable i was then informed that i had exceeded the 2 hour limit to qualify for a refundwow so now im out 45 because im a good little consumerist sucker i decided to try to play the game knowing my pc would restart every couple hours or so which it did probably not good for my pc 16 hours of mental anguish later my pc has crashed at least 7 times im now stuck at a cut scene that crashes my pc every time who knows maybe ill be in the mood for some more abuse from ubisoft and give the cut scene another go just absolutely pathetic what big studios expect their customers to put up with does anyone even release finished games anymore and i almost forgot to mention that the game play is mediocre at best the last ac i played was valhalla which was fine this game feels like a reskin with worse game play mechanics and why is the forest so dense like i cant see anything oh wow the map is so big this is gonna be so great exploring all these trees oh look another castle that looks exactly the same as all the others anyway save your money dont reward ubisoft for this garbage and steam maybe change your return policy so i dont waste money on a game that is literally broken thanks for reading my ted talk god bless,Neutral
76561198845613378,it keeps crashing at he main menu am not going Thgour all that,False,2,0,0.4953405857086181,0,1759449623,1759449623,it keeps crashing at he main menu am not going thgour all that,Positive
76561198372327866,i stab,True,0,0,0.4953405857086181,0,1759449127,1759449127,i stab,Neutral
